id_venda,data,loja,cidade,categoria,produto,preco_unitario,quantidade,desconto_tipo,metodo_pagamento,receita_total,custo_total,margem
1923,2025-01-12,Loja Oeste,Curitiba,Frios e Laticínios,Leite 1L,5.9,1,Nenhuma,Dinheiro,5.9,2.2,3.7
1924,2025-01-12,Loja Oeste,Curitiba,Hortifruti,Banana Nanica kg,4.2,1,Nenhuma,Crédito,4.2,1.5,2.7
1925,2025-01-12,Loja Centro,São Paulo,Hortifruti,Banana Nanica kg,4.2,1,Nenhuma,Pix,4.2,1.5,2.7
1926,2025-01-12,Loja Oeste,Curitiba,Mercearia,Macarrão 500g,4.7,1,Nenhuma,Crédito,4.7,1.2,3.5
1927,2025-01-12,Loja Leste,Belo Horizonte,Higiene e Limpeza,Papel Higiênico 12 rolos,17.91,1,10%OFF,Pix,17.91,6.0,11.91
1928,2025-01-12,Loja Centro,São Paulo,Hortifruti,Tomate Italiano kg,6.5,2,Leve 3 Pague 2,Pix,13.0,4.0,9.0
1929,2025-01-12,Loja Leste,Belo Horizonte,Frios e Laticínios,Leite 1L,5.31,1,10%OFF,Dinheiro,5.31,2.2,3.11
1930,2025-01-12,Loja Sul,Rio de Janeiro,Hortifruti,Maçã Gala kg,7.9,2,Nenhuma,Dinheiro,15.8,5.6,10.2
1931,2025-01-12,Loja Leste,Belo Horizonte,Hortifruti,Banana Nanica kg,4.2,1,Nenhuma,Pix,4.2,1.5,2.7
1932,2025-01-12,Loja Leste,Belo Horizonte,Frios e Laticínios,Queijo Mussarela 500g,19.9,3,Nenhuma,Débito,59.7,25.5,34.2
1933,2025-01-12,Loja Oeste,Curitiba,Bebidas,Cerveja Lata 350ml,3.2,3,Leve 3 Pague 2,Dinheiro,9.6,5.7,3.9
1934,2025-01-12,Loja Oeste,Curitiba,Bebidas,Suco 1L,7.9,2,Nenhuma,Pix,15.8,6.0,9.8
1935,2025-01-12,Loja Norte,São Paulo,Higiene e Limpeza,Papel Higiênico 12 rolos,18.9,2,Compre Junto,Pix,37.8,12.0,25.8
1936,2025-01-12,Loja Centro,São Paulo,Mercearia,Feijão 1kg,8.9,3,Nenhuma,Pix,26.7,9.6,17.1
1937,2025-01-12,Loja Oeste,Curitiba,Mercearia,Feijão 1kg,8.9,1,Nenhuma,Pix,8.9,3.2,5.7
1938,2025-01-12,Loja Centro,São Paulo,Higiene e Limpeza,Desinfetante 2L,8.9,1,Nenhuma,Pix,8.9,2.5,6.4
1939,2025-01-12,Loja Norte,São Paulo,Mercearia,Óleo de Soja 900ml,9.9,1,Nenhuma,Pix,9.9,4.0,5.9
1940,2025-01-12,Loja Sul,Rio de Janeiro,Hortifruti,Banana Nanica kg,3.78,1,10%OFF,Crédito,3.78,1.5,2.28
1941,2025-01-12,Loja Norte,São Paulo,Frios e Laticínios,Queijo Mussarela 500g,19.9,2,Nenhuma,Pix,39.8,17.0,22.8
1942,2025-01-13,Loja Norte,São Paulo,Mercearia,Macarrão 500g,4.23,2,10%OFF,Dinheiro,8.46,2.4,6.06
1943,2025-01-13,Loja Leste,Belo Horizonte,Mercearia,Arroz 5kg,22.9,2,Nenhuma,Pix,45.8,16.0,29.8
1944,2025-01-13,Loja Norte,São Paulo,Mercearia,Arroz 5kg,22.9,1,Nenhuma,Crédito,22.9,8.0,14.9
1945,2025-01-13,Loja Centro,São Paulo,Higiene e Limpeza,Sabonete 90g,2.9,1,Nenhuma,Crédito,2.9,0.5,2.4
1946,2025-01-13,Loja Norte,São Paulo,Hortifruti,Batata kg,5.5,2,Leve 3 Pague 2,Pix,11.0,2.6,8.4
1947,2025-01-13,Loja Leste,Belo Horizonte,Hortifruti,Maçã Gala kg,7.9,2,Nenhuma,Débito,15.8,5.6,10.2
1948,2025-01-13,Loja Oeste,Curitiba,Hortifruti,Tomate Italiano kg,6.5,3,Nenhuma,Débito,19.5,6.0,13.5
1949,2025-01-13,Loja Norte,São Paulo,Bebidas,Refrigerante Lata 350ml,4.5,2,Nenhuma,Pix,9.0,4.0,5.0
1950,2025-01-13,Loja Leste,Belo Horizonte,Frios e Laticínios,Leite 1L,5.31,1,10%OFF,Pix,5.31,2.2,3.11
1951,2025-01-13,Loja Oeste,Curitiba,Hortifruti,Maçã Gala kg,7.9,1,Nenhuma,Pix,7.9,2.8,5.1
1952,2025-01-13,Loja Leste,Belo Horizonte,Mercearia,Feijão 1kg,8.9,1,Nenhuma,Pix,8.9,3.2,5.7
1953,2025-01-13,Loja Norte,São Paulo,Higiene e Limpeza,Sabonete 90g,2.9,1,Nenhuma,Dinheiro,2.9,0.5,2.4
1954,2025-01-13,Loja Centro,São Paulo,Bebidas,Cerveja Lata 350ml,4.8,2,Nenhuma,Pix,9.6,3.8,5.8
1955,2025-01-13,Loja Centro,São Paulo,Frios e Laticínios,Iogurte 170g,3.04,2,Compre Junto,Dinheiro,6.08,1.6,4.48
1956,2025-01-13,Loja Leste,Belo Horizonte,Higiene e Limpeza,Detergente 500ml,3.9,2,Nenhuma,Débito,7.8,1.8,6.0
1957,2025-01-13,Loja Leste,Belo Horizonte,Bebidas,Suco 1L,7.11,2,10%OFF,Crédito,14.22,6.0,8.22
1958,2025-01-13,Loja Leste,Belo Horizonte,Hortifruti,Batata kg,5.5,2,Nenhuma,Dinheiro,11.0,2.6,8.4
1959,2025-01-13,Loja Sul,Rio de Janeiro,Mercearia,Feijão 1kg,8.01,1,10%OFF,Dinheiro,8.01,3.2,4.81
1960,2025-01-13,Loja Oeste,Curitiba,Mercearia,Arroz 5kg,22.9,2,Nenhuma,Crédito,45.8,16.0,29.8
1961,2025-01-13,Loja Sul,Rio de Janeiro,Higiene e Limpeza,Detergente 500ml,3.9,1,Nenhuma,Crédito,3.9,0.9,3.0
1962,2025-01-13,Loja Sul,Rio de Janeiro,Mercearia,Feijão 1kg,8.9,2,Nenhuma,Dinheiro,17.8,6.4,11.4
1963,2025-01-13,Loja Centro,São Paulo,Bebidas,Água Mineral 500ml,1.88,4,Leve 3 Pague 2,Pix,7.52,2.4,5.12
1964,2025-01-13,Loja Sul,Rio de Janeiro,Frios e Laticínios,Queijo Mussarela 500g,19.9,3,Nenhuma,Débito,59.7,25.5,34.2
1965,2025-01-13,Loja Oeste,Curitiba,Bebidas,Suco 1L,7.5,5,Compre Junto,Débito,37.5,15.0,22.5
1966,2025-01-13,Loja Leste,Belo Horizonte,Hortifruti,Batata kg,5.5,1,Nenhuma,Débito,5.5,1.3,4.2
1967,2025-01-13,Loja Norte,São Paulo,Higiene e Limpeza,Sabonete 90g,2.9,1,Nenhuma,Crédito,2.9,0.5,2.4
1968,2025-01-13,Loja Centro,São Paulo,Frios e Laticínios,Queijo Mussarela 500g,19.9,1,Nenhuma,Débito,19.9,8.5,11.4
1969,2025-01-13,Loja Leste,Belo Horizonte,Hortifruti,Batata kg,5.5,1,Nenhuma,Pix,5.5,1.3,4.2
1970,2025-01-13,Loja Centro,São Paulo,Mercearia,Óleo de Soja 900ml,9.9,1,Nenhuma,Crédito,9.9,4.0,5.9
1971,2025-01-13,Loja Centro,São Paulo,Higiene e Limpeza,Sabonete 90g,2.9,4,Nenhuma,Dinheiro,11.6,2.0,9.6
1972,2025-01-13,Loja Sul,Rio de Janeiro,Mercearia,Macarrão 500g,4.7,3,Nenhuma,Pix,14.1,3.6,10.5
1973,2025-01-13,Loja Leste,Belo Horizonte,Frios e Laticínios,Iogurte 170g,3.2,2,Leve 3 Pague 2,Dinheiro,6.4,1.6,4.8
1974,2025-01-13,Loja Norte,São Paulo,Mercearia,Arroz 5kg,20.61,2,10%OFF,Crédito,41.22,16.0,25.22
1975,2025-01-13,Loja Leste,Belo Horizonte,Bebidas,Refrigerante Lata 350ml,4.5,2,Nenhuma,Dinheiro,9.0,4.0,5.0
1976,2025-01-13,Loja Sul,Rio de Janeiro,Frios e Laticínios,Leite 1L,5.9,1,Nenhuma,Débito,5.9,2.2,3.7
1977,2025-01-13,Loja Oeste,Curitiba,Bebidas,Refrigerante Lata 350ml,4.5,1,Nenhuma,Pix,4.5,2.0,2.5
1978,2025-01-13,Loja Oeste,Curitiba,Frios e Laticínios,Leite 1L,5.9,2,Nenhuma,Pix,11.8,4.4,7.4
1979,2025-01-13,Loja Centro,São Paulo,Hortifruti,Tomate Italiano kg,6.5,3,Nenhuma,Dinheiro,19.5,6.0,13.5
1980,2025-01-13,Loja Sul,Rio de Janeiro,Frios e Laticínios,Leite 1L,5.9,1,Nenhuma,Pix,5.9,2.2,3.7
1981,2025-01-13,Loja Sul,Rio de Janeiro,Bebidas,Suco 1L,7.9,4,Nenhuma,Pix,31.6,12.0,19.6
1982,2025-01-13,Loja Centro,São Paulo,Hortifruti,Maçã Gala kg,7.9,2,Nenhuma,Pix,15.8,5.6,10.2
1983,2025-01-13,Loja Centro,São Paulo,Frios e Laticínios,Iogurte 170g,3.2,3,Nenhuma,Crédito,9.6,2.4,7.2
1984,2025-01-13,Loja Leste,Belo Horizonte,Mercearia,Arroz 5kg,22.9,1,Nenhuma,Dinheiro,22.9,8.0,14.9
1985,2025-01-13,Loja Leste,Belo Horizonte,Bebidas,Cerveja Lata 350ml,4.8,1,Nenhuma,Crédito,4.8,1.9,2.9
1986,2025-01-13,Loja Leste,Belo Horizonte,Mercearia,Feijão 1kg,8.01,2,10%OFF,Crédito,16.02,6.4,9.62
1987,2025-01-13,Loja Oeste,Curitiba,Hortifruti,Batata kg,4.95,1,10%OFF,Crédito,4.95,1.3,3.65
1988,2025-01-13,Loja Oeste,Curitiba,Frios e Laticínios,Leite 1L,5.9,1,Nenhuma,Pix,5.9,2.2,3.7
1989,2025-01-13,Loja Centro,São Paulo,Higiene e Limpeza,Sabonete 90g,2.9,1,Nenhuma,Crédito,2.9,0.5,2.4
1990,2025-01-13,Loja Centro,São Paulo,Mercearia,Macarrão 500g,4.7,1,Nenhuma,Dinheiro,4.7,1.2,3.5
1991,2025-01-13,Loja Norte,São Paulo,Frios e Laticínios,Iogurte 170g,3.2,1,Nenhuma,Débito,3.2,0.8,2.4
1992,2025-01-13,Loja Sul,Rio de Janeiro,Hortifruti,Banana Nanica kg,4.2,2,Nenhuma,Crédito,8.4,3.0,5.4
1993,2025-01-13,Loja Leste,Belo Horizonte,Frios e Laticínios,Leite 1L,5.9,1,Nenhuma,Débito,5.9,2.2,3.7
1994,2025-01-13,Loja Leste,Belo Horizonte,Hortifruti,Banana Nanica kg,4.2,3,Nenhuma,Pix,12.6,4.5,8.1
1995,2025-01-13,Loja Oeste,Curitiba,Hortifruti,Banana Nanica kg,4.2,1,Nenhuma,Crédito,4.2,1.5,2.7
1996,2025-01-13,Loja Leste,Belo Horizonte,Bebidas,Água Mineral 500ml,2.5,3,Nenhuma,Pix,7.5,1.8,5.7
1997,2025-01-13,Loja Oeste,Curitiba,Frios e Laticínios,Iogurte 170g,2.88,2,10%OFF,Crédito,5.76,1.6,4.16
1998,2025-01-13,Loja Norte,São Paulo,Hortifruti,Banana Nanica kg,3.78,1,10%OFF,Crédito,3.78,1.5,2.28
1999,2025-01-13,Loja Norte,São Paulo,Frios e Laticínios,Leite 1L,5.9,1,Nenhuma,Dinheiro,5.9,2.2,3.7
2000,2025-01-13,Loja Centro,São Paulo,Hortifruti,Maçã Gala kg,7.9,3,Nenhuma,Crédito,23.7,8.4,15.3
2001,2025-01-13,Loja Centro,São Paulo,Hortifruti,Maçã Gala kg,7.9,1,Nenhuma,Dinheiro,7.9,2.8,5.1
2002,2025-01-13,Loja Leste,Belo Horizonte,Mercearia,Arroz 5kg,22.9,5,Nenhuma,Débito,114.5,40.0,74.5
2003,2025-01-13,Loja Sul,Rio de Janeiro,Frios e Laticínios,Leite 1L,5.9,2,Nenhuma,Crédito,11.8,4.4,7.4
2004,2025-01-13,Loja Sul,Rio de Janeiro,Frios e Laticínios,Queijo Mussarela 500g,19.9,1,Nenhuma,Débito,19.9,8.5,11.4
2005,2025-01-13,Loja Leste,Belo Horizonte,Frios e Laticínios,Iogurte 170g,3.2,1,Nenhuma,Pix,3.2,0.8,2.4
2006,2025-01-13,Loja Norte,São Paulo,Bebidas,Cerveja Lata 350ml,4.8,1,Nenhuma,Crédito,4.8,1.9,2.9
2007,2025-01-14,Loja Sul,Rio de Janeiro,Hortifruti,Batata kg,5.5,2,Nenhuma,Dinheiro,11.0,2.6,8.4
2008,2025-01-14,Loja Oeste,Curitiba,Hortifruti,Batata kg,5.5,1,Nenhuma,Crédito,5.5,1.3,4.2
2009,2025-01-14,Loja Oeste,Curitiba,Frios e Laticínios,Iogurte 170g,3.04,1,Compre Junto,Dinheiro,3.04,0.8,2.24
2010,2025-01-14,Loja Sul,Rio de Janeiro,Hortifruti,Banana Nanica kg,4.2,2,Nenhuma,Crédito,8.4,3.0,5.4
2011,2025-01-14,Loja Oeste,Curitiba,Mercearia,Feijão 1kg,8.9,1,Nenhuma,Débito,8.9,3.2,5.7
2012,2025-01-14,Loja Sul,Rio de Janeiro,Bebidas,Água Mineral 500ml,2.5,1,Nenhuma,Pix,2.5,0.6,1.9
2013,2025-01-14,Loja Leste,Belo Horizonte,Frios e Laticínios,Leite 1L,5.9,2,Nenhuma,Dinheiro,11.8,4.4,7.4
2014,2025-01-14,Loja Sul,Rio de Janeiro,Frios e Laticínios,Queijo Mussarela 500g,19.9,1,Nenhuma,Pix,19.9,8.5,11.4
2015,2025-01-14,Loja Centro,São Paulo,Bebidas,Refrigerante Lata 350ml,4.5,4,Nenhuma,Crédito,18.0,8.0,10.0
2016,2025-01-14,Loja Leste,Belo Horizonte,Higiene e Limpeza,Detergente 500ml,3.9,1,Nenhuma,Pix,3.9,0.9,3.0
2017,2025-01-14,Loja Oeste,Curitiba,Higiene e Limpeza,Sabonete 90g,2.9,1,Leve 3 Pague 2,Dinheiro,2.9,0.5,2.4
2018,2025-01-14,Loja Norte,São Paulo,Bebidas,Suco 1L,7.9,1,Nenhuma,Pix,7.9,3.0,4.9
2019,2025-01-14,Loja Norte,São Paulo,Hortifruti,Maçã Gala kg,7.9,1,Nenhuma,Crédito,7.9,2.8,5.1
2020,2025-01-14,Loja Leste,Belo Horizonte,Frios e Laticínios,Leite 1L,5.9,4,Nenhuma,Pix,23.6,8.8,14.8
2021,2025-01-14,Loja Sul,Rio de Janeiro,Frios e Laticínios,Queijo Mussarela 500g,19.9,2,Nenhuma,Dinheiro,39.8,17.0,22.8
2022,2025-01-14,Loja Norte,São Paulo,Mercearia,Feijão 1kg,8.9,1,Nenhuma,Dinheiro,8.9,3.2,5.7
2023,2025-01-14,Loja Norte,São Paulo,Bebidas,Cerveja Lata 350ml,4.8,1,Nenhuma,Dinheiro,4.8,1.9,2.9
2024,2025-01-14,Loja Norte,São Paulo,Mercearia,Feijão 1kg,8.9,3,Nenhuma,Débito,26.7,9.6,17.1
2025,2025-01-14,Loja Oeste,Curitiba,Higiene e Limpeza,Papel Higiênico 12 rolos,17.91,1,10%OFF,Pix,17.91,6.0,11.91
2026,2025-01-14,Loja Norte,São Paulo,Higiene e Limpeza,Desinfetante 2L,8.9,3,Nenhuma,Pix,26.7,7.5,19.2
2027,2025-01-14,Loja Norte,São Paulo,Frios e Laticínios,Queijo Mussarela 500g,19.9,1,Nenhuma,Débito,19.9,8.5,11.4
2028,2025-01-14,Loja Oeste,Curitiba,Bebidas,Cerveja Lata 350ml,4.8,5,Nenhuma,Pix,24.0,9.5,14.5
2029,2025-01-14,Loja Oeste,Curitiba,Bebidas,Cerveja Lata 350ml,4.8,2,Nenhuma,Crédito,9.6,3.8,5.8
2030,2025-01-14,Loja Leste,Belo Horizonte,Hortifruti,Maçã Gala kg,7.9,1,Leve 3 Pague 2,Pix,7.9,2.8,5.1
2031,2025-01-14,Loja Norte,São Paulo,Frios e Laticínios,Queijo Mussarela 500g,19.9,1,Nenhuma,Crédito,19.9,8.5,11.4
2032,2025-01-14,Loja Centro,São Paulo,Hortifruti,Tomate Italiano kg,6.5,1,Nenhuma,Crédito,6.5,2.0,4.5
2033,2025-01-14,Loja Leste,Belo Horizonte,Hortifruti,Maçã Gala kg,7.9,3,Nenhuma,Dinheiro,23.7,8.4,15.3
2034,2025-01-14,Loja Leste,Belo Horizonte,Bebidas,Refrigerante Lata 350ml,4.5,1,Nenhuma,Crédito,4.5,2.0,2.5
2035,2025-01-14,Loja Sul,Rio de Janeiro,Hortifruti,Tomate Italiano kg,6.5,2,Nenhuma,Débito,13.0,4.0,9.0
2036,2025-01-14,Loja Centro,São Paulo,Higiene e Limpeza,Sabonete 90g,2.9,2,Nenhuma,Dinheiro,5.8,1.0,4.8
2037,2025-01-14,Loja Centro,São Paulo,Bebidas,Cerveja Lata 350ml,4.8,1,Nenhuma,Dinheiro,4.8,1.9,2.9
2038,2025-01-14,Loja Sul,Rio de Janeiro,Frios e Laticínios,Iogurte 170g,3.2,2,Nenhuma,Débito,6.4,1.6,4.8
2039,2025-01-14,Loja Norte,São Paulo,Mercearia,Feijão 1kg,8.9,2,Nenhuma,Débito,17.8,6.4,11.4
2040,2025-01-14,Loja Norte,São Paulo,Mercearia,Macarrão 500g,4.7,3,Nenhuma,Pix,14.1,3.6,10.5
2041,2025-01-14,Loja Sul,Rio de Janeiro,Bebidas,Refrigerante Lata 350ml,4.5,1,Nenhuma,Crédito,4.5,2.0,2.5
2042,2025-01-14,Loja Leste,Belo Horizonte,Higiene e Limpeza,Sabonete 90g,2.9,1,Nenhuma,Crédito,2.9,0.5,2.4
2043,2025-01-14,Loja Norte,São Paulo,Hortifruti,Banana Nanica kg,3.78,1,10%OFF,Dinheiro,3.78,1.5,2.28
2044,2025-01-14,Loja Centro,São Paulo,Bebidas,Água Mineral 500ml,2.5,1,Nenhuma,Pix,2.5,0.6,1.9
2045,2025-01-14,Loja Norte,São Paulo,Frios e Laticínios,Iogurte 170g,3.2,4,Nenhuma,Pix,12.8,3.2,9.6
2046,2025-01-14,Loja Oeste,Curitiba,Frios e Laticínios,Queijo Mussarela 500g,19.9,1,Nenhuma,Crédito,19.9,8.5,11.4
2047,2025-01-14,Loja Sul,Rio de Janeiro,Frios e Laticínios,Leite 1L,5.31,1,10%OFF,Dinheiro,5.31,2.2,3.11
2048,2025-01-14,Loja Leste,Belo Horizonte,Higiene e Limpeza,Sabonete 90g,2.9,2,Leve 3 Pague 2,Pix,5.8,1.0,4.8
2049,2025-01-14,Loja Oeste,Curitiba,Higiene e Limpeza,Desinfetante 2L,8.9,1,Nenhuma,Dinheiro,8.9,2.5,6.4
2050,2025-01-14,Loja Norte,São Paulo,Mercearia,Feijão 1kg,8.46,1,Compre Junto,Crédito,8.46,3.2,5.26
2051,2025-01-14,Loja Norte,São Paulo,Mercearia,Macarrão 500g,4.7,1,Nenhuma,Débito,4.7,1.2,3.5
2052,2025-01-14,Loja Oeste,Curitiba,Mercearia,Feijão 1kg,8.01,5,10%OFF,Débito,40.05,16.0,24.05
2053,2025-01-14,Loja Norte,São Paulo,Frios e Laticínios,Leite 1L,5.9,1,Nenhuma,Débito,5.9,2.2,3.7
2054,2025-01-14,Loja Leste,Belo Horizonte,Mercearia,Macarrão 500g,4.7,1,Nenhuma,Crédito,4.7,1.2,3.5
2055,2025-01-14,Loja Sul,Rio de Janeiro,Mercearia,Feijão 1kg,8.9,1,Nenhuma,Débito,8.9,3.2,5.7
2056,2025-01-14,Loja Oeste,Curitiba,Mercearia,Arroz 5kg,22.9,4,Nenhuma,Pix,91.6,32.0,59.6
2057,2025-01-14,Loja Norte,São Paulo,Hortifruti,Tomate Italiano kg,6.17,1,Compre Junto,Dinheiro,6.17,2.0,4.17
2058,2025-01-14,Loja Sul,Rio de Janeiro,Hortifruti,Tomate Italiano kg,4.88,4,Leve 3 Pague 2,Débito,19.52,8.0,11.52
2059,2025-01-14,Loja Oeste,Curitiba,Hortifruti,Tomate Italiano kg,6.5,2,Leve 3 Pague 2,Crédito,13.0,4.0,9.0
2060,2025-01-14,Loja Norte,São Paulo,Higiene e Limpeza,Detergente 500ml,3.9,1,Nenhuma,Débito,3.9,0.9,3.0
2061,2025-01-14,Loja Leste,Belo Horizonte,Mercearia,Arroz 5kg,22.9,1,Nenhuma,Débito,22.9,8.0,14.9
2062,2025-01-14,Loja Oeste,Curitiba,Higiene e Limpeza,Papel Higiênico 12 rolos,13.27,3,Leve 3 Pague 2,Débito,39.81,18.0,21.81
2063,2025-01-14,Loja Centro,São Paulo,Bebidas,Cerveja Lata 350ml,4.56,2,Compre Junto,Pix,9.12,3.8,5.32
2064,2025-01-14,Loja Norte,São Paulo,Hortifruti,Tomate Italiano kg,6.5,2,Nenhuma,Crédito,13.0,4.0,9.0
2065,2025-01-14,Loja Sul,Rio de Janeiro,Hortifruti,Maçã Gala kg,7.9,2,Nenhuma,Pix,15.8,5.6,10.2
2066,2025-01-14,Loja Sul,Rio de Janeiro,Bebidas,Suco 1L,7.9,1,Nenhuma,Pix,7.9,3.0,4.9
2067,2025-01-14,Loja Oeste,Curitiba,Bebidas,Água Mineral 500ml,2.5,2,Nenhuma,Pix,5.0,1.2,3.8
2068,2025-01-14,Loja Leste,Belo Horizonte,Mercearia,Feijão 1kg,8.46,3,Compre Junto,Pix,25.38,9.6,15.78
2069,2025-01-14,Loja Leste,Belo Horizonte,Frios e Laticínios,Iogurte 170g,3.2,2,Nenhuma,Dinheiro,6.4,1.6,4.8
2070,2025-01-14,Loja Leste,Belo Horizonte,Higiene e Limpeza,Sabonete 90g,2.75,1,Compre Junto,Pix,2.75,0.5,2.25
2071,2025-01-14,Loja Centro,São Paulo,Bebidas,Cerveja Lata 350ml,4.8,2,Nenhuma,Débito,9.6,3.8,5.8
2072,2025-01-14,Loja Oeste,Curitiba,Hortifruti,Maçã Gala kg,7.11,1,10%OFF,Dinheiro,7.11,2.8,4.31
2073,2025-01-14,Loja Oeste,Curitiba,Hortifruti,Banana Nanica kg,4.2,3,Nenhuma,Dinheiro,12.6,4.5,8.1
2074,2025-01-14,Loja Leste,Belo Horizonte,Higiene e Limpeza,Desinfetante 2L,8.9,1,Leve 3 Pague 2,Débito,8.9,2.5,6.4
2075,2025-01-14,Loja Sul,Rio de Janeiro,Mercearia,Óleo de Soja 900ml,9.9,1,Nenhuma,Dinheiro,9.9,4.0,5.9
2076,2025-01-14,Loja Leste,Belo Horizonte,Frios e Laticínios,Queijo Mussarela 500g,19.9,4,Nenhuma,Crédito,79.6,34.0,45.6
2077,2025-01-14,Loja Centro,São Paulo,Mercearia,Óleo de Soja 900ml,9.9,5,Nenhuma,Dinheiro,49.5,20.0,29.5
2078,2025-01-14,Loja Oeste,Curitiba,Hortifruti,Batata kg,5.5,3,Nenhuma,Pix,16.5,3.9,12.6
2079,2025-01-14,Loja Centro,São Paulo,Mercearia,Arroz 5kg,22.9,3,Nenhuma,Crédito,68.7,24.0,44.7
2080,2025-01-14,Loja Norte,São Paulo,Mercearia,Óleo de Soja 900ml,9.9,3,Nenhuma,Débito,29.7,12.0,17.7
2081,2025-01-14,Loja Centro,São Paulo,Mercearia,Macarrão 500g,4.23,1,10%OFF,Dinheiro,4.23,1.2,3.03
2082,2025-01-14,Loja Centro,São Paulo,Mercearia,Macarrão 500g,4.23,2,10%OFF,Débito,8.46,2.4,6.06
2083,2025-01-14,Loja Norte,São Paulo,Bebidas,Água Mineral 500ml,2.25,2,10%OFF,Dinheiro,4.5,1.2,3.3
2084,2025-01-14,Loja Sul,Rio de Janeiro,Mercearia,Arroz 5kg,22.9,2,Nenhuma,Débito,45.8,16.0,29.8
2085,2025-01-14,Loja Centro,São Paulo,Frios e Laticínios,Iogurte 170g,3.2,1,Leve 3 Pague 2,Pix,3.2,0.8,2.4
2086,2025-01-14,Loja Sul,Rio de Janeiro,Frios e Laticínios,Leite 1L,5.9,1,Nenhuma,Débito,5.9,2.2,3.7
2087,2025-01-14,Loja Oeste,Curitiba,Higiene e Limpeza,Detergente 500ml,3.51,1,10%OFF,Crédito,3.51,0.9,2.61
2088,2025-01-14,Loja Norte,São Paulo,Bebidas,Cerveja Lata 350ml,4.8,1,Nenhuma,Débito,4.8,1.9,2.9
2089,2025-01-14,Loja Leste,Belo Horizonte,Higiene e Limpeza,Sabonete 90g,2.9,1,Nenhuma,Crédito,2.9,0.5,2.4
2090,2025-01-14,Loja Norte,São Paulo,Frios e Laticínios,Iogurte 170g,3.2,1,Nenhuma,Débito,3.2,0.8,2.4
2091,2025-01-14,Loja Norte,São Paulo,Frios e Laticínios,Leite 1L,5.9,1,Leve 3 Pague 2,Crédito,5.9,2.2,3.7
2092,2025-01-14,Loja Centro,São Paulo,Bebidas,Cerveja Lata 350ml,4.8,3,Nenhuma,Crédito,14.4,5.7,8.7
2093,2025-01-14,Loja Centro,São Paulo,Higiene e Limpeza,Detergente 500ml,3.51,1,10%OFF,Crédito,3.51,0.9,2.61
2094,2025-01-14,Loja Centro,São Paulo,Mercearia,Arroz 5kg,15.27,3,Leve 3 Pague 2,Débito,45.81,24.0,21.81
2095,2025-01-14,Loja Oeste,Curitiba,Frios e Laticínios,Leite 1L,5.9,2,Nenhuma,Débito,11.8,4.4,7.4
2096,2025-01-14,Loja Sul,Rio de Janeiro,Higiene e Limpeza,Sabonete 90g,2.61,1,10%OFF,Débito,2.61,0.5,2.11
2097,2025-01-14,Loja Oeste,Curitiba,Higiene e Limpeza,Detergente 500ml,3.9,1,Nenhuma,Crédito,3.9,0.9,3.0
2098,2025-01-14,Loja Oeste,Curitiba,Frios e Laticínios,Iogurte 170g,3.2,1,Nenhuma,Crédito,3.2,0.8,2.4
2099,2025-01-14,Loja Centro,São Paulo,Frios e Laticínios,Iogurte 170g,3.2,3,Nenhuma,Débito,9.6,2.4,7.2
2100,2025-01-14,Loja Leste,Belo Horizonte,Bebidas,Água Mineral 500ml,2.38,3,Compre Junto,Pix,7.14,1.8,5.34
2101,2025-01-14,Loja Norte,São Paulo,Higiene e Limpeza,Papel Higiênico 12 rolos,19.9,1,Leve 3 Pague 2,Dinheiro,19.9,6.0,13.9
2102,2025-01-14,Loja Centro,São Paulo,Hortifruti,Banana Nanica kg,4.2,2,Nenhuma,Dinheiro,8.4,3.0,5.4
2103,2025-01-14,Loja Sul,Rio de Janeiro,Higiene e Limpeza,Detergente 500ml,3.9,1,Nenhuma,Pix,3.9,0.9,3.0
2104,2025-01-14,Loja Sul,Rio de Janeiro,Hortifruti,Tomate Italiano kg,5.85,2,10%OFF,Débito,11.7,4.0,7.7
2105,2025-01-14,Loja Oeste,Curitiba,Hortifruti,Tomate Italiano kg,6.5,5,Nenhuma,Crédito,32.5,10.0,22.5
2106,2025-01-14,Loja Leste,Belo Horizonte,Mercearia,Feijão 1kg,8.9,1,Nenhuma,Crédito,8.9,3.2,5.7
2107,2025-01-14,Loja Leste,Belo Horizonte,Hortifruti,Banana Nanica kg,4.2,1,Nenhuma,Crédito,4.2,1.5,2.7
2108,2025-01-14,Loja Norte,São Paulo,Bebidas,Suco 1L,7.9,5,Nenhuma,Pix,39.5,15.0,24.5
2109,2025-01-14,Loja Centro,São Paulo,Frios e Laticínios,Queijo Mussarela 500g,19.9,2,Nenhuma,Dinheiro,39.8,17.0,22.8
2110,2025-01-14,Loja Leste,Belo Horizonte,Mercearia,Óleo de Soja 900ml,9.4,2,Compre Junto,Pix,18.8,8.0,10.8
2111,2025-01-14,Loja Oeste,Curitiba,Mercearia,Feijão 1kg,8.9,3,Nenhuma,Dinheiro,26.7,9.6,17.1
2112,2025-01-14,Loja Leste,Belo Horizonte,Hortifruti,Maçã Gala kg,7.9,2,Nenhuma,Crédito,15.8,5.6,10.2
2113,2025-01-14,Loja Centro,São Paulo,Bebidas,Cerveja Lata 350ml,4.56,2,Compre Junto,Pix,9.12,3.8,5.32
